id,name,popularity,album_name,release_date,duration_ms,explicit,artist_name,duration_min
03i4BQtJCERuTWcjOxeIFr,sorry,54,walk the talk,2018-07-20,187111,False,pamungkas,3.12
0LEtPNrxR5JlF3KfLNHpUe,closure,54,solipsism,2020-06-25,222608,False,pamungkas,3.71
1cfTUInlwgjMUDUF83b6Gk,closure,53,solipsism 0.2,2021-03-02,406306,False,pamungkas,6.77
0qylf8OFOMUyVgao81ENFq,touch me,24,genki rockets ⅱ-no border between us-,2011-07-09,262973,False,genki rockets,4.38
1ezG3bvNptvtNMfB3Z7yI1,revive,19,genki rockets ｉｉ -no border between us- repackage,2012-08-08,244813,False,genki rockets,4.08
1K4N9LhNW3tvhu0sA99HqO,star line (grhn mix),19,genki rockets ｉｉ -no border between us- repackage,2012-08-08,256838,False,genki rockets,4.28
6dNnjnM1l7UB70WBkCXPtg,curiosity,17,genki rockets ⅱ-no border between us-,2011-07-09,260293,False,genki rockets,4.34
5Pz0YJuwIodU0qIg2kjgo2,make.believe,16,genki rockets ⅱ-no border between us-,2011-07-09,308173,False,genki rockets,5.14
6NXualMd9afwegt1V4sJ5h,touch me (kz mix),16,genki rockets ｉｉ -no border between us- repackage,2012-08-08,377786,False,genki rockets,6.3
4nSwGyOZHtFlqC60qNttb0,crystalfall,14,genki rockets ｉｉ -no border between us- repackage,2012-08-08,314666,False,genki rockets,5.24
0SxLPg4IQ04aNI9cwGAS07,wonderland,14,genki rockets ⅱ-no border between us-,2011-07-09,268440,False,genki rockets,4.47
6O9w7jKjbbF0UxWKSmkk1g,reaching for the stars,13,genki rockets ⅱ-no border between us-,2011-07-09,190280,False,genki rockets,3.17
42C2nNEayzwMxS8A9VRWYH,maker,13,genki rockets ⅱ-no border between us-,2011-07-09,267080,False,genki rockets,4.45
5CqWvv4ebi73LPeUGzzMSP,heart,33,heart and soul,1965-11-29,196899,False,gene rockwell,3.28
6ymvyGUlf6a2cyqLZ1c40e,wasted days and wasted nights,32,rosie,1970-11-16,175813,False,gene rockwell,2.93
3egJgdSg6aUWVhf9hbDF48,don't forget to remember,23,bly by my heer,2013-05-04,208626,False,gene rockwell,3.48
2YOhSP75nYAkDWhAGBvTOe,cry to me,19,gene rockwell and friends (the 21st anniversary album),2013-09-30,245708,False,gene rockwell,4.1
0uiSMoO3h6wyeAxyoIWqQc,just a closer walk with thee,10,bly by my heer,2013-05-04,174706,False,gene rockwell,2.91
4Qq3mof1TKgWiRd3jYtxpx,honkytonk angels (feat. joanna field),17,gene rockwell and friends (the 21st anniversary album),2013-09-30,199640,False,gene rockwell,3.33
6qcP65jB0TJFwB3aZYBcuK,shame on me,14,rosie,1970-11-16,212413,False,gene rockwell,3.54
0fDQ1vzro43IDLtZKd95Jl,bye bye love (feat. matt hurter),13,gene rockwell and friends (the 21st anniversary album),2013-09-30,139653,False,gene rockwell,2.33
5v9DvvnWnVYpNF8HI6yCKk,heart,11,bly by my heer,2013-05-04,224853,False,gene rockwell,3.75
33ji3SeUOBiwGF75JTTw43,jesus sweet jesus - my life's in good hands,3,bly by my heer,2013-05-04,247573,False,gene rockwell,4.13
3ZyMRe0jlSqffPBMeHUZFX,kangen,70,the 2000's greatest,2007-12-03,300512,False,dewa 19,5.01
5JESuE80fvausWHjcT9QVh,aku milikmu,72,format masa depan,1994-06-16,332733,False,dewa 19,5.55
6JusI70TeT9M2O1MXyXRRv,separuh nafas,67,the 2000's greatest,2007-12-03,222029,False,dewa 19,3.7
35E6odHU6yHAN0harHjemH,roman picisan,63,the 2000's greatest,2007-12-03,245016,False,dewa 19,4.08
2zcPAFEc7mhULI9PZMBWUx,dewi,63,the 2000's greatest,2007-12-03,261363,False,dewa 19,4.36
6MwIBSBiAMGomp4I80Xkgw,cinta 'kan membawamu kembali,64,terbaik terbaik,1995-02-08,259333,False,dewa 19,4.32
0MYAQRR7ZIIE1QD0rFgcMI,risalah hati,63,risalah hati,2021-07-23,345882,False,dewa 19,5.76
112PgZaSiXk8Mqem2Krgtq,selimut hati,61,the 2000's greatest,2007-12-03,279289,False,dewa 19,4.65
3PHc0M7QXIwPUDnZ9dBVCu,aku cinta kau dan dia,61,aku cinta kau dan dia,2021-04-08,283214,False,maliq & d'essentials,4.72
2uBmcHPBZtskiCQhCgmSs0,larut,60,the 2000's greatest,2007-12-03,248035,False,dewa 19,4.13
5XeFesFbtLpXzIVDNQP22n,i wanna be yours,92,am,2013-09-09,183956,False,arctic monkeys,3.07
0BxE4FqsDD1Ot4YuBXwAPp,505,87,favourite worst nightmare,2007-04-22,253586,False,arctic monkeys,4.23
5TTGoX70AFrTvuEtqHK37S,no. 1 party anthem,89,am,2013-09-09,243131,False,arctic monkeys,4.05
5FVd6KXrgO9B3JPmC8OPst,do i wanna know?,88,am,2013-09-09,272394,False,arctic monkeys,4.54
086myS9r57YsLbJpU0TgK9,why'd you only call me when you're high?,86,am,2013-09-09,161123,False,arctic monkeys,2.69
2AT8iROs4FQueDv2c8q2KE,r u mine?,82,am,2013-09-09,201726,False,arctic monkeys,3.36
2x8evxqUlF0eRabbW2JBJd,fluorescent adolescent,78,favourite worst nightmare,2007-04-22,183893,False,arctic monkeys,3.06
0NdTUS4UiNYCNn5FgVqKQY,snap out of it,79,am,2013-09-09,193030,False,arctic monkeys,3.22
7nzsY8vlnKdvGOEE0rjAXZ,arabella,77,am,2013-09-09,207356,False,arctic monkeys,3.46
2LGdO5MtFdyphi2EihANZG,knee socks,77,am,2013-09-09,257563,False,arctic monkeys,4.29
3GgeWCaT8v7sfjy3WiM7xp,jendela kelas 1,67,sumbang,1983-01-01,214273,False,iwan fals,3.57
4C37eXjGS2L3zzFlZbm7ri,tikus - tikus kantor,65,ethiopia,1986-01-01,153808,False,iwan fals,2.56
63ExqZn1078DmwWzPaNLvv,sore tugu pancoran,64,sore tugu pancoran,1985-01-01,249196,False,iwan fals,4.15
5SCPzBjZ81w5XadelUWbaf,galang rambu anarki,64,opini,1982-01-01,232106,False,iwan fals,3.87
7obj53PDpxszVdU35jVv5P,yang terlupakan,62,mata dewa,1989-01-01,296193,False,iwan fals,4.94
7af4P5FsSHsVdcvRsKiiis,ujung aspal pondok gede,63,sore tugu pancoran,1985-01-01,308732,False,iwan fals,5.15
63aIxMhj5WU6yJSxT7zxEA,surat buat wakil rakyat,62,wakil rakyat,1987-08-01,390652,False,iwan fals,6.51
4TiolTayUoFbofihzIT8rM,pesawat tempurku,62,celoteh - celoteh,1990-08-01,287741,False,iwan fals,4.8
1n9tH5BSsrztGUnvmHXiDs,aku sayang kamu,60,lagu terpopuler iwan fals (vol. 1),1990-01-08,259413,False,iwan fals,4.32
5NYJ8Fpnm3Ci1KsGeOjCt6,mata indah bola pingpong,59,wakil rakyat,1987-08-01,265264,False,iwan fals,4.42
11HoyxwXVwWq6lj2Rv37CH,saat bahagia,68,1000 kisah satu hati,2010-08-18,249106,False,ungu,4.15
4NOniDRyYcBjF6m1x3U8TK,cinta dalam hati,67,untukmu selamanya,2007-06-08,283360,False,ungu,4.72
4CGpzrPjP0xaJfN9g9FN9A,tercipta untukku,65,melayang,2005-07-12,265560,False,ungu,4.43
150GrtIUJF0IDT1KQb8JR8,demi waktu,65,melayang,2005-07-12,307520,False,ungu,5.13
4rHCqrJt6PJmR899XpDQNQ,percaya padaku,64,1000 kisah satu hati,2010-08-18,228280,False,ungu,3.8
3y8fGS2K2SfCVXYJx1DJ1o,kekasih gelapku,62,untukmu selamanya,2007-06-08,284946,False,ungu,4.75
1lZsCFr5kZllJT0kmBCusy,luka disini,62,penguasa hati,2009-04-27,284106,False,ungu,4.74
6ZQ5UsO10FVsglHGssVMCR,aku bukan pilihan hatimu,62,melayang,2005-07-12,244973,False,ungu,4.08
7vazJ9mJCeerIvhbLOp6Ie,seperti yang dulu,62,melayang,2005-07-12,262493,False,ungu,4.37
744hfEaqYWH8CEuGktNTGk,sejauh mungkin,60,melayang,2005-07-12,273413,False,ungu,4.56
4bf1MapeofdB3XKUqDMUOm,kau masih kekasihku,75,isyarat hati,2006-03-27,285173,False,naff,4.75
0zJIPpVcHKWqmf2FaKXbQQ,kenanglah aku,73,senandung hati dan jiwa,2009-05-14,240600,False,naff,4.01
6BoyG3bQ8rjDdqatMg5IWM,akhirnya ku menemukanmu,73,isyarat hati,2006-03-27,306213,False,naff,5.1
75oKENo18qceQGUKA7fZGc,terendap laraku,70,naff,2003-03-17,309360,False,naff,5.16
5DJilCqGJFPyTpXyYGzOL5,tak seindah cinta yang semestinya,64,rahasia hati,2008-12-03,249400,False,naff,4.16
3HoufUdjfXfLd6OhUEdlDS,kau masih kekasihku - live,52,senandung hati dan jiwa,2009-05-14,361600,False,naff,6.03
3n9Rplkkr17DE8EWJ8nWiz,bila nanti kau milikku,52,senandung hati dan jiwa,2009-05-14,296600,False,naff,4.94
2Op2N8IzE1plfE7VxlssVt,ketika semuanya harus berakhir,52,isyarat hati,2006-03-27,259346,False,naff,4.32
7AUE0KBMBICQcnan2PXlFp,yang tak pernah bisa mencintaimu,51,terlahir,2000-10-26,247586,False,naff,4.13
2IOv9Vyl6CzcgYQ8EDQqIz,dosa apa,51,chapter 07,2011-01-27,267880,False,naff,4.46
6zrnrcry6OHVFo3EDt6PYa,rahasia hati,73,king of soundtrack,2014-03-03,250682,False,nidji,4.18
0gwOixLwtjRpnC52W7aHYR,hapus aku,73,breakthru,2005-01-09,252540,False,nidji,4.21
3bRNhchbnI0qJqO2TAvqmb,sumpah dan cinta matiku,71,king of soundtrack,2014-03-03,285605,False,nidji,4.76
0ejpHFKbEqTcNQ4OMBawrP,laskar pelangi,68,king of soundtrack,2014-03-03,232756,False,nidji,3.88
5DDP5oVJS1jRLnngJVzWG0,biarlah,58,top up,2007-01-01,238422,False,nidji,3.97
5FHTGleM9Jg9BpQ2c0tf3N,bila aku jatuh cinta,55,breakthru,2005-01-09,239444,False,nidji,3.99
6UVUi1dGhFnyYBsakgT2Qq,sudah,52,breakthru,2005-01-09,264335,False,nidji,4.41
5ljoPIZmzmXVoTdF7ebfwE,rahasia hati (new version),51,rahasia hati (new version),2024-07-11,259599,False,nidji,4.33
7quso6g0wYYQG78mjmSyaI,jangan lupakan,50,top up,2007-01-01,287555,False,nidji,4.79
3dADXDcVKZyWnT5wGS7SYc,di atas awan,47,king of soundtrack,2014-03-03,258204,False,nidji,4.3
4v9JJX3ZzuFFOKrMOYHTVZ,tanpa pesan terakhir,72,dunia yang indah,2010-01-01,289280,False,seventeen,4.82
04tvOIuyk8y0QVA8Ta0UOd,untuk mencintaimu,72,lelaki hebat,2008-01-01,209346,False,seventeen,3.49
7zcmeZ4Xt54ICq90anFSXq,yang tlah merelakanmu,69,dunia yang indah,2010-01-01,293480,False,seventeen,4.89
3YZQseFqB5LVy9VcfVv7dp,jaga slalu hatimu,68,dunia yang indah,2010-01-01,285933,False,seventeen,4.77
1rq2b0GMPXfIdy2nezUAPN,hal terindah,68,dunia yang indah,2010-01-01,256626,False,seventeen,4.28
6IYoNF3OM00M8eJcjY9LuN,menemukanmu,64,dunia yang indah,2010-01-01,260866,False,seventeen,4.35
5iMfzmZXyTPJSuWA1Wg8Gi,memikirkan dia,60,5ang juara,2013-01-06,253373,False,seventeen,4.22
4C4i0foaBvHsv4XaXhNgrb,selalu mengalah,59,lelaki hebat,2008-01-01,228226,False,seventeen,3.8
3CN43LtX1MJNByRu2Yc32I,ayah,58,lelaki hebat,2008-01-01,241400,False,seventeen,4.02
6CxhjZmbRf9DGJR31il7or,sumpah ku mencintaimu,58,5ang juara,2013-01-06,264266,False,seventeen,4.4
2nLtzopw4rPReszdYBJU6h,numb,88,meteora,2003-03-25,187520,False,linkin park,3.13
1EDPVGbyPKJPeGqATwXZvN,the emptiness machine,84,from zero,2024-11-15,190427,True,linkin park,3.17
60a0Rd6pjrkxjPbaKzXjfq,in the end,88,hybrid theory (bonus edition),2000-10-24,216880,False,linkin park,3.61
4Yf5bqU3NK4kNOypcrLYwU,faint,85,meteora,2003-03-25,162106,False,linkin park,2.7
3K4HG9evC7dg3N0R9cYqk4,one step closer,84,hybrid theory (bonus edition),2000-10-24,157333,False,linkin park,2.62
2HBBM75Xv3o2Mqdyh1NcM0,heavy is the crown,81,from zero,2024-11-15,167012,False,linkin park,2.78
18lR4BzEs7e3qzc0KVkTpU,what i've done,83,minutes to midnight,2007-05-14,205226,False,linkin park,3.42
3fjmSxt0PskST13CSdBUFx,somewhere i belong,80,meteora (bonus edition),2003-03-25,213933,False,linkin park,3.57
57BrRMwf9LrcmuOsyGilwr,crawling,80,hybrid theory (bonus edition),2000-10-24,208960,False,linkin park,3.48
6i5qhmmF9UNUBRyrPSGn4m,two faced,79,from zero,2024-11-15,183584,False,linkin park,3.06
7j31rVgGX9Q2blT92VBEA0,teenagers,80,the black parade,2006-10-20,161920,False,my chemical romance,2.7
5dTHtzHFPyi8TlTtzoz1J9,helena,79,three cheers for sweet revenge,2004-08-06,204733,False,my chemical romance,3.41
5wQnmLuC1W7ATsArWACrgW,welcome to the black parade,79,the black parade,2006-10-20,311106,False,my chemical romance,5.19
7lRlq939cDG4SzWOF4VAnd,i'm not okay (i promise),78,three cheers for sweet revenge,2004-08-06,186480,True,my chemical romance,3.11
4RAOI1etsgbh5NP3T5R8rN,i don't love you,77,the black parade,2006-10-20,238680,False,my chemical romance,3.98
6T7MAQCekVb3UnCykjX3BP,disenchanted,75,the black parade,2006-10-20,295000,False,my chemical romance,4.92
2d6m2F4I7wCuAKtSsdhh83,famous last words,73,the black parade,2006-10-20,299226,False,my chemical romance,4.99
0GgN4MhR5GKn5IcKN0e0rG,cancer,73,the black parade,2006-10-20,142973,False,my chemical romance,2.38
5BB0Jzw60KyfSTyjJqtely,na na na (na na na na na na na na na),72,danger days: the true lives of the fabulous killjoys,2010-05-11,205960,True,my chemical romance,3.43
1yKAqZoi8xWGLCf5vajroL,the ghost of you,71,three cheers for sweet revenge,2004-08-06,194253,False,my chemical romance,3.24
5ljSDO6UpH02bQllrMR4Al,karena kamu,72,meraih bintang,2011-03-01,234521,False,geisha,3.91
2JLdXUhCP7JPHBVccphHId,jika cinta dia,70,anugrah terindah,2009-01-09,250496,False,geisha,4.17
42N27sa7uU9kJtj8NKCznx,cinta dan benci,69,meraih bintang,2011-03-01,252540,False,geisha,4.21
7vcoZ5pFHObFaToqGNtTlB,lumpuhkan ingatanku,67,seleksi hits,2012-06-22,257834,False,geisha,4.3
7N2iHqv7uTnxwuyOPrWCG0,tak kan pernah ada,67,anugrah terindah,2009-01-09,214552,False,geisha,3.58
1ShfoRL80VSHks0OgOUu9i,sementara sendiri,59,yang viral dari geisha,2023-11-24,216375,False,geisha,3.61
4ytRZskZqTDjN00xvshW0g,pergi saja,61,meraih bintang,2011-03-01,241580,False,geisha,4.03
2fiQmriqLoHuIxJDu0JUIA,kamu yang pertama,58,anugrah terindah,2009-01-09,183530,False,geisha,3.06
7aoIJLDsW3jffzFJzQbmuN,selalu salah,56,anugrah terindah,2009-01-09,244273,False,geisha,4.07
0XhG4rw4XJIiznpBSsKH5I,kemesraan,49,satu,2016-09-02,311267,False,iwan fals,5.19
6TTnWaXzirXgyfhdM4sl0Y,menghapus jejakmu,65,hari yang cerah,2007-01-12,183994,False,peterpan,3.07
3mJ9p1LjfESbmmy9r1CvgE,mimpi yang sempurna,63,the journey (vol. 2),2008-01-01,216688,False,peterpan,3.61
7wwvAj5QSZCEYY5502wHim,semua tentang kita,62,taman langit,2003-06-01,265450,False,peterpan,4.42
0s7lGC3TIFXnc5F087oKRN,ada apa denganmu,62,bintang di surga,2004-07-26,280826,False,peterpan,4.68
3IZduSshBfpO2qZGCusLsg,"mungkin nanti - from ""alexandria"" soundtrack",61,bintang di surga,2004-07-26,268226,False,peterpan,4.47
58ZlToja2Ew7gsrqtuHoIs,"tak bisakah - from ""alexandria"" soundtrack",61,"alexandria (from ""alexandria"" / original motion picture soundtrack)",2005-01-09,214552,False,peterpan,3.58
1PsJyjiZx4VpmCzC7hcnIT,kisah cintaku,59,the journey (vol. 2),2008-01-01,269908,False,peterpan,4.5
6gh76TtNQp4w87q6dHhtGR,menunggumu,61,"sebuah nama, sebuah cerita",2008-01-12,223097,False,peterpan,3.72
1GAhVEfVbNegersfj35J88,"ku katakan dengan indah - from ""alexandria"" soundtrack",60,bintang di surga,2004-07-26,334066,False,peterpan,5.57
0VBYPurR0c3hlxZOn2twBt,bintang di surga,60,bintang di surga,2004-07-26,300160,False,peterpan,5.0
1fDFHXcykq4iw8Gg7s5hG9,about you,85,being funny in a foreign language,2022-10-14,326490,False,the 1975,5.44
4m0q0xQ2BNl9SCAGKyfiGZ,somebody else,73,"i like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,347525,True,the 1975,5.79
73jVPicY2G9YHmzgjk69ae,robbers,72,the 1975,2013-01-01,254509,False,the 1975,4.24
3TgMcrV32NUKjEG2ujn9eh,it's not living (if it's not with you),73,a brief inquiry into online relationships,2018-11-30,248335,False,the 1975,4.14
4WiiRw2PHMNQE0ad6y6GdD,chocolate,66,the 1975,2013-01-01,224673,False,the 1975,3.74
12g9IeQzX7xECLNxz8dpb5,i'm in love with you,69,being funny in a foreign language,2022-10-14,262623,True,the 1975,4.38
7LbUv7w2z7rEbNqp1uIL9U,fallingforyou,66,the 1975 (deluxe),2013-02-09,240670,False,the 1975,4.01
7h6lpVuSGPW6RNjDXKpYDh,the sound,64,"i like it when you sleep, for you are so beautiful yet so unaware of it",2016-02-26,248879,False,the 1975,4.15
18UsAG7SfOQ5sxJEdjAMH0,be my mistake,68,a brief inquiry into online relationships,2018-11-30,256687,False,the 1975,4.28
6WmIyn2fx1PKQ0XDpYj4VR,love it if we made it,67,a brief inquiry into online relationships,2018-11-30,252925,True,the 1975,4.22
0wlZGWWK9M6KRHky1IfBYZ,putri iklan,70,p.u.s.p.a.,2008-06-28,240200,False,st12,4.0
08pqX1H8bGoV767lzfUDKG,p.u.s.p.a.,67,p.u.s.p.a.,2008-06-28,196226,False,st12,3.27
1oVEttWIOMh2bHHbmzLL4O,jangan pernah berubah,67,p.u.s.p.a.,2008-06-28,243400,False,st12,4.06
1at0dTYo8Z3G1q3KnI3nxH,cari pacar lagi,66,p.u.s.p.a.,2008-06-28,214400,False,st12,3.57
1wBJZhEJ4Y8dFtW1H7tTHF,rasa yang tertinggal,63,jalan terbaik,2006-12-04,246400,False,st12,4.11
7HQHopoa9BdKlGkCOgqMXO,aku masih sayang,63,jalan terbaik,2006-12-04,219293,False,st12,3.65
5M2AqedKNrboiOVKAZsRUm,saat terakhir,63,p.u.s.p.a.,2008-06-28,285600,False,st12,4.76
77RJljGYUt9CvHEk3TQeSd,aku terjatuh,61,pangeran cinta,2010-10-05,258320,False,st12,4.31
0HkQl75epTEkkXVA0V05l3,cinta tak harus memiliki,60,cinta tak harus memiliki,2011-01-02,271666,False,st12,4.53
4ZnkD1O3XsE5S8gPr1Kohe,kebesaranmu,59,p.u.s.p.a.,2009-07-15,248200,False,st12,4.14
0BrH4b7su9uLELM1h5Xlzw,tapi bukan aku,73,kenyataan perasaan,2007-01-15,270671,False,kerispatih,4.51
6l9L0ssWzD5XI1aJgVFpaS,mengenangmu,71,kenyataan perasaan,2007-01-15,277498,False,kerispatih,4.62
2SscarnRY3zdkORvPu9JGZ,demi cinta,67,tak lekang oleh waktu,2008-05-28,282474,False,kerispatih,4.71
5v3yHNK2lYzS3gMPlsugoP,bila rasaku ini rasamu,67,tak lekang oleh waktu,2008-05-28,272707,False,kerispatih,4.55
5NmrJDP3qgv52028oIDRor,aku harus jujur,65,semua tentang cinta,2009-12-28,266628,False,kerispatih,4.44
3EQ3PxdbrwVSRGrUjTVptK,tak lekang oleh waktu,61,tak lekang oleh waktu,2008-05-28,266162,False,kerispatih,4.44
6OuN3su7lVAD7YvHZiAt8l,lagu rindu,55,kejujuran hati,2005-06-29,279611,False,kerispatih,4.66
7xroALtpPO6GDZe8teymEc,kesalahan yang sama,55,tak lekang oleh waktu,2008-05-28,254802,False,kerispatih,4.25
3y20ignzB4q3CogSdYymUY,kejujuran hati,54,kejujuran hati,2005-06-29,360277,False,kerispatih,6.0
3FjhWR06XYtt1aSGWTamt3,tertatih,53,kerispatih and friends,2010-07-21,273906,False,kerispatih,4.57
79AlxPlv70kuRlsi2eZsnV,asal kau bahagia,68,maju terus pantang mundur (deluxe version),2018-02-23,245146,False,armada,4.09
4o6EhGQmzoQZgwYqI6WD5s,apa kabar sayang,67,satu hati sejuta cinta,2012-04-30,263773,False,armada,4.4
7gWcfdZVM1uunqG6trmQVG,mabuk cinta,66,satu hati sejuta cinta,2012-04-30,239506,False,armada,3.99
4NO6tr1qkrDQWgz0IEyxwE,harusnya aku,66,pagi pulang pagi,2014-09-17,282306,False,armada,4.71
1N9KSlqlBbPF0NNYWtttma,hargai aku,64,satu hati sejuta cinta,2012-04-30,245373,False,armada,4.09
2CulJODngVvPoLtQrZVWoy,mau dibawa kemana,64,hal terbesar,2009-07-23,239573,False,armada,3.99
3TBFMVl8kkpizYrO9lYHje,pergi pagi pulang pagi,63,pagi pulang pagi,2014-09-17,213053,False,armada,3.55
78zssGNrP4I5WoCtr9K2E7,cinta itu buta,62,hal terbesar,2009-07-23,242946,False,armada,4.05
2uy1RsdzULhpzJCiWoTlK3,buka hatimu,60,hal terbesar,2009-07-23,274826,False,armada,4.58
6v9LrcHY72rvk1HtKOeAwj,penantian,60,pagi pulang pagi,2014-09-17,249146,False,armada,4.15
6nTiIhLmQ3FWhvrGafw2zj,american idiot,83,american idiot,2004-09-21,176346,True,green day,2.94
6L89mwZXSOwYl76YXfX13s,basket case,82,dookie,1994-01-02,181533,False,green day,3.03
6ORqU0bHbVCRjXm9AjyHyZ,good riddance (time of your life),82,nimrod,1997-10-14,153466,True,green day,2.56
0U87auHx1iZTEFcq9KVdmO,boulevard of broken dreams,73,american idiot (20th anniversary deluxe edition),2024-10-25,260936,True,green day,4.35
3ZffCQKLFLUvYM59XKLbVm,wake me up when september ends,79,american idiot,2004-09-21,285653,False,green day,4.76
1nLnpLXvl68RZCSjfkyiaa,brain stew,78,insomniac,1995-10-10,193000,True,green day,3.22
1Dr1fXbc2IxaK1Mu8P8Khz,when i come around,78,dookie,1994-01-02,178000,False,green day,2.97
0lvhEsN1zkMzfp2M1o17yy,holiday,71,american idiot (20th anniversary deluxe edition),2024-10-25,232826,False,green day,3.88
64yrDBpcdwEdNY9loyEGbX,21 guns,76,21st century breakdown,2009-05-15,321093,False,green day,5.35
5TpPSTItCwtZ8Sltr3vdzm,last night on earth,76,21st century breakdown,2009-05-15,236533,False,green day,3.94
7ADK1rnMzP6PGWhoqWirBJ,pupus,69,cintailah cinta,2002-05-04,305906,False,dewa,5.1
0cc9lgdfHqeS8t9BzbFFmj,risalah hati,69,bintang lima,2000-05-15,292560,False,dewa,4.88
1jdTmewGT2IcFxGnwZgLKa,dua sedjoli,64,bintang lima,2000-05-15,324400,False,dewa,5.41
6LVz9rEORZOXopyaXN9FXp,satu,64,laskar cinta,2004-11-24,286573,False,dewa,4.78
7jOFzcYm74WaqS79ApFGhN,arjuna,62,cintailah cinta,2002-05-04,313533,False,dewa,5.23
3dq7P5E95LStGTQ3XejQIl,pangeran cinta,60,laskar cinta,2004-11-24,280626,False,dewa,4.68
0uxMIFFrGMKlx5wpHAUJsk,separuh nafas,56,bintang lima,2000-05-15,300533,False,dewa,5.01
